0.005,0.5,5,0.01,0.8068316100443133,0.017868886639019473
0.005,0.5,5,0.05,0.8017725258493353,0.017128844660187638
0.005,0.5,5,0.0005,0.8084933530280651,0.018252259255118534
0.005,0.5,10,0.01,0.7204948301329395,0.016829801644137728
0.005,0.5,10,0.05,0.7165805022156574,0.01746192406235601
0.005,0.5,10,0.0005,0.7209379615952731,0.017273326863465676
0.005,0.1,5,0.01,0.80801329394387,0.01818508227919152
0.005,0.1,5,0.05,0.8027326440177254,0.01795366137064954
0.005,0.1,5,0.0005,0.8084564254062039,0.018221489636638073
0.005,0.1,10,0.01,0.720642540620384,0.017035004549198936
0.005,0.1,10,0.05,0.715768094534712,0.016777539841671674
0.005,0.1,10,0.0005,0.720864106351551,0.017348477273616374
0.005,0.01,5,0.01,0.8074593796159528,0.017979770501880765
0.005,0.01,5,0.05,0.8074593796159528,0.017979770501880765
0.005,0.01,5,0.0005,0.8084933530280651,0.018252259255118534
0.005,0.01,10,0.01,0.7212333825701625,0.016084893837149915
0.005,0.01,10,0.05,0.7213072378138847,0.016511272603067246
0.005,0.01,10,0.0005,0.7209010339734121,0.017316495513463325
0.001,0.5,5,0.01,0.9489290989660265,0.006593519692906503
0.001,0.5,5,0.05,0.9415805022156573,0.0052995962188804365
0.001,0.5,5,0.0005,0.9514032496307239,0.006500100657514952
0.001,0.5,10,0.01,0.936152141802068,0.003438237252290799
0.001,0.5,10,0.05,0.9280649926144756,0.005150840701377455
0.001,0.5,10,0.0005,0.9373338257016248,0.0045916643117683625
0.001,0.1,5,0.01,0.9487075332348598,0.006504819196131511
0.001,0.1,5,0.05,0.9418389955686853,0.006336612056323909
0.001,0.1,5,0.0005,0.9514401772525849,0.006464443631120453
0.001,0.1,10,0.01,0.9360782865583456,0.0033822556986825365
0.001,0.1,10,0.05,0.928175775480059,0.005077380150307273
0.001,0.1,10,0.0005,0.9373707533234861,0.0045383431302030205
0.001,0.01,5,0.01,0.9497045790251109,0.006808716480942861
0.001,0.01,5,0.05,0.9509970457902511,0.006671647126126264
0.001,0.01,5,0.0005,0.9514032496307239,0.006441091908542141
0.001,0.01,10,0.01,0.9360413589364844,0.0036772198772539407
0.001,0.01,10,0.05,0.9365214180206793,0.004023077556208043
0.001,0.01,10,0.0005,0.9373707533234861,0.0045383431302030205
0.0001,0.5,5,0.01,0.9119276218611521,0.01889399165252792
0.0001,0.5,5,0.05,0.9023633677991137,0.018249270560095145
0.0001,0.5,5,0.0005,0.9148818316100444,0.019066421714525543
0.0001,0.5,10,0.01,0.9237813884785819,0.014440730551932495
0.0001,0.5,10,0.05,0.9146971935007384,0.014394195635925535
0.0001,0.5,10,0.0005,0.9272156573116692,0.014572567894420498
0.0001,0.1,5,0.01,0.9118168389955686,0.019005926270566426
0.0001,0.1,5,0.05,0.9023633677991137,0.018249270560095145
0.0001,0.1,5,0.0005,0.9148818316100444,0.019066421714525543
0.0001,0.1,10,0.01,0.9239290989660265,0.014352451242200257
0.0001,0.1,10,0.05,0.9146971935007384,0.014466015860453929
0.0001,0.1,10,0.0005,0.9271787296898081,0.01460467603463312
0.0001,0.01,5,0.01,0.9120384047267356,0.018787270129236613
0.0001,0.01,5,0.05,0.902437223042836,0.018164336471840122
0.0001,0.01,5,0.0005,0.9148818316100444,0.019066421714525543
0.0001,0.01,10,0.01,0.9231536189069424,0.01405332551902232
0.0001,0.01,10,0.05,0.91506646971935,0.014570275090880597
0.0001,0.01,10,0.0005,0.9271787296898081,0.01460467603463312
1e-05,0.5,5,0.01,0.8993722304283607,0.022555644144963725
1e-05,0.5,5,0.05,0.890509601181684,0.021905426692037936
1e-05,0.5,5,0.0005,0.9018094534711965,0.023360595716666575
1e-05,0.5,10,0.01,0.9008862629246677,0.02163794792169574
1e-05,0.5,10,0.05,0.8935745937961596,0.0204912035861514
1e-05,0.5,10,0.0005,0.9031757754800591,0.023045794795462846
1e-05,0.1,5,0.01,0.8998153618906943,0.022085712635887617
1e-05,0.1,5,0.05,0.890509601181684,0.021905426692037936
1e-05,0.1,5,0.0005,0.9016617429837519,0.023340506454427954
1e-05,0.1,10,0.01,0.9008124076809452,0.021695221407225133
1e-05,0.1,10,0.05,0.893463810930576,0.020402803489486407
1e-05,0.1,10,0.0005,0.9031757754800591,0.023045794795462846
1e-05,0.01,5,0.01,0.8986706056129986,0.02299983204522964
1e-05,0.01,5,0.05,0.890509601181684,0.021905426692037936
1e-05,0.01,5,0.0005,0.9017355982274742,0.023437522613839253
1e-05,0.01,10,0.01,0.9010339734121121,0.021596187595190247
1e-05,0.01,10,0.05,0.8946824224519941,0.019680586377650872
1e-05,0.01,10,0.0005,0.9031757754800591,0.023045794795462846
1e-06,0.5,5,0.01,0.897304283604136,0.023223011879014238
1e-06,0.5,5,0.05,0.8890694239290988,0.02258461472841742
1e-06,0.5,5,0.0005,0.9006277695716396,0.02353970075545723
1e-06,0.5,10,0.01,0.8981536189069426,0.022398238921915087
1e-06,0.5,10,0.05,0.8910635155096012,0.021355534582017423
1e-06,0.5,10,0.0005,0.90096011816839,0.023555539216916263
1e-06,0.1,5,0.01,0.8976366322008863,0.022899175322014558
1e-06,0.1,5,0.05,0.8890694239290988,0.02258461472841742
1e-06,0.1,5,0.0005,0.9004800590841949,0.02351466178151439
1e-06,0.1,10,0.01,0.898264401772526,0.02234731413158817
1e-06,0.1,10,0.05,0.8909158050221565,0.021367791149254745
1e-06,0.1,10,0.0005,0.90096011816839,0.023555539216916263
1e-06,0.01,5,0.01,0.897304283604136,0.023223011879014238
1e-06,0.01,5,0.05,0.8890694239290988,0.02258461472841742
1e-06,0.01,5,0.0005,0.9005539143279172,0.023614658382641405
1e-06,0.01,10,0.01,0.8981166912850813,0.022341333300446548
1e-06,0.01,10,0.05,0.8915066469719349,0.020724786806110333
1e-06,0.01,10,0.0005,0.90096011816839,0.023555539216916263
